YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,2,13,5,EV,2500,N877AS,LAW,DFW,1245.0,1239.0,-6.0,8.0,1247.0,48.0,39.0,26.0,140.0,1313.0,5.0,1333.0,1318.0,-15.0,0.0,0.0,,,,,,
2015,1,1,4,AA,2218,N547AA,DFW,COS,1315.0,1314.0,-1.0,30.0,1344.0,115.0,123.0,84.0,592.0,1408.0,9.0,1410.0,1417.0,7.0,0.0,0.0,,,,,,
2015,2,27,5,OO,5243,N709SK,IAH,AUS,1015.0,1019.0,4.0,13.0,1032.0,56.0,53.0,36.0,140.0,1108.0,4.0,1111.0,1112.0,1.0,0.0,0.0,,,,,,
2015,2,10,2,AA,351,N3DEAA,DFW,IAH,1500.0,1450.0,-10.0,10.0,1500.0,63.0,53.0,39.0,224.0,1539.0,4.0,1603.0,1543.0,-20.0,0.0,0.0,,,,,,
2015,1,2,5,F9,1279,N918FR,PHL,MCO,530.0,528.0,-2.0,13.0,541.0,160.0,155.0,132.0,861.0,753.0,10.0,810.0,803.0,-7.0,0.0,0.0,,,,,,
2015,1,29,4,EV,5214,N713EV,BNA,LGA,1628.0,1621.0,-7.0,13.0,1634.0,122.0,141.0,119.0,764.0,1933.0,9.0,1930.0,1942.0,12.0,0.0,0.0,,,,,,
2015,1,3,6,WN,1072,N273WN,LGA,DEN,1005.0,1000.0,-5.0,32.0,1032.0,285.0,288.0,248.0,1620.0,1240.0,8.0,1250.0,1248.0,-2.0,0.0,0.0,,,,,,
2015,2,12,4,WN,4386,N388SW,BWI,RDU,850.0,920.0,30.0,10.0,930.0,75.0,59.0,46.0,255.0,1016.0,3.0,1005.0,1019.0,14.0,0.0,0.0,,,,,,
2015,2,24,2,MQ,3083,N650MQ,FNT,ORD,551.0,544.0,-7.0,9.0,553.0,79.0,60.0,44.0,223.0,537.0,7.0,610.0,544.0,-26.0,0.0,0.0,,,,,,
2015,2,13,5,UA,741,N537UA,ORD,SFO,1909.0,1937.0,28.0,20.0,1957.0,276.0,260.0,235.0,1846.0,2152.0,5.0,2145.0,2157.0,12.0,0.0,0.0,,,,,,
2015,1,7,3,AA,328,N3GKAA,DEN,DFW,530.0,538.0,8.0,35.0,613.0,117.0,129.0,88.0,641.0,841.0,6.0,827.0,847.0,20.0,0.0,0.0,,12.0,0.0,8.0,0.0,0.0
2015,2,20,5,AA,1167,N503AA,AUS,LAX,1955.0,1945.0,-10.0,9.0,1954.0,208.0,197.0,184.0,1242.0,2058.0,4.0,2123.0,2102.0,-21.0,0.0,0.0,,,,,,
2015,1,14,3,WN,1320,N7735A,SFO,STL,1315.0,1354.0,39.0,9.0,1403.0,230.0,217.0,204.0,1735.0,1927.0,4.0,1905.0,1931.0,26.0,0.0,0.0,,0.0,0.0,26.0,0.0,0.0
2015,1,3,6,US,2061,N817AW,CLT,IAH,740.0,734.0,-6.0,29.0,803.0,167.0,235.0,197.0,912.0,1020.0,9.0,927.0,1029.0,62.0,0.0,0.0,,62.0,0.0,0.0,0.0,0.0
2015,1,19,1,OO,4728,N675BR,MFR,SLC,1225.0,1209.0,-16.0,12.0,1221.0,106.0,92.0,75.0,575.0,1436.0,5.0,1511.0,1441.0,-30.0,0.0,0.0,,,,,,
2015,2,16,1,OO,7414,N452SW,RHI,MSP,715.0,703.0,-12.0,20.0,723.0,63.0,65.0,41.0,190.0,804.0,4.0,818.0,808.0,-10.0,0.0,0.0,,,,,,
2015,2,28,6,US,751,N806AW,PHL,DFW,1615.0,1649.0,34.0,12.0,1701.0,237.0,225.0,206.0,1303.0,1927.0,7.0,1912.0,1934.0,22.0,0.0,0.0,,0.0,0.0,22.0,0.0,0.0
2015,2,8,7,WN,4327,N746SW,MDW,CMH,1320.0,1318.0,-2.0,15.0,1333.0,70.0,68.0,49.0,283.0,1522.0,4.0,1530.0,1526.0,-4.0,0.0,0.0,,,,,,
2015,1,6,2,MQ,2910,N519MQ,ORD,DTW,2215.0,2358.0,103.0,14.0,12.0,69.0,67.0,38.0,235.0,150.0,15.0,24.0,205.0,101.0,0.0,0.0,,0.0,0.0,0.0,92.0,9.0
2015,1,23,5,EV,4747,N14180,CLL,IAH,715.0,706.0,-9.0,21.0,727.0,39.0,62.0,33.0,74.0,800.0,8.0,754.0,808.0,14.0,0.0,0.0,,,,,,
2015,1,26,1,EV,3938,N12996,ORD,MEM,810.0,811.0,1.0,13.0,824.0,114.0,112.0,77.0,491.0,941.0,22.0,1004.0,1003.0,-1.0,0.0,0.0,,,,,,
2015,2,13,5,UA,754,N484UA,DEN,LGA,1243.0,1236.0,-7.0,19.0,1255.0,226.0,221.0,187.0,1620.0,1802.0,15.0,1829.0,1817.0,-12.0,0.0,0.0,,,,,,
2015,2,19,4,DL,1123,N623DL,ATL,SLC,1402.0,1405.0,3.0,19.0,1424.0,258.0,252.0,226.0,1590.0,1610.0,7.0,1620.0,1617.0,-3.0,0.0,0.0,,,,,,
2015,1,2,5,WN,2466,N8617E,MCI,DAL,1455.0,1501.0,6.0,11.0,1512.0,90.0,94.0,79.0,460.0,1631.0,4.0,1625.0,1635.0,10.0,0.0,0.0,,,,,,
2015,1,2,5,WN,3848,N441WN,LAS,MAF,1440.0,1529.0,49.0,13.0,1542.0,120.0,144.0,125.0,795.0,1947.0,6.0,1840.0,1953.0,73.0,0.0,0.0,,24.0,0.0,34.0,15.0,0.0
2015,1,14,3,UA,1243,N66837,BOS,ORD,1726.0,1809.0,43.0,23.0,1832.0,173.0,160.0,127.0,867.0,1939.0,10.0,1919.0,1949.0,30.0,0.0,0.0,,17.0,0.0,0.0,13.0,0.0
2015,2,20,5,US,495,N575UW,PHL,PHX,645.0,645.0,0.0,11.0,656.0,331.0,315.0,298.0,2075.0,954.0,6.0,1016.0,1000.0,-16.0,0.0,0.0,,,,,,
2015,2,19,4,US,664,N909AW,KOA,PHX,2345.0,2342.0,-3.0,10.0,2352.0,339.0,325.0,312.0,2860.0,804.0,3.0,824.0,807.0,-17.0,0.0,0.0,,,,,,
2015,1,29,4,DL,173,N3744F,ANC,SEA,600.0,556.0,-4.0,31.0,627.0,212.0,224.0,177.0,1448.0,1024.0,16.0,1032.0,1040.0,8.0,0.0,0.0,,,,,,
2015,1,18,7,UA,1760,N75425,ORD,MCO,1109.0,1111.0,2.0,16.0,1127.0,165.0,147.0,123.0,1005.0,1430.0,8.0,1454.0,1438.0,-16.0,0.0,0.0,,,,,,
2015,1,23,5,DL,1661,N6707A,PHL,ATL,1805.0,1758.0,-7.0,26.0,1824.0,159.0,164.0,132.0,666.0,2036.0,6.0,2044.0,2042.0,-2.0,0.0,0.0,,,,,,
2015,1,2,5,UA,1226,N76504,PHX,ORD,1159.0,1204.0,5.0,15.0,1219.0,206.0,197.0,167.0,1440.0,1606.0,15.0,1625.0,1621.0,-4.0,0.0,0.0,,,,,,
2015,2,23,1,AA,1657,N3AXAA,LAX,ORD,1500.0,1528.0,28.0,21.0,1549.0,246.0,226.0,194.0,1744.0,2103.0,11.0,2106.0,2114.0,8.0,0.0,0.0,,,,,,
2015,2,6,5,HA,595,N492HA,OGG,HNL,2128.0,2156.0,28.0,7.0,2203.0,33.0,35.0,23.0,100.0,2226.0,5.0,2201.0,2231.0,30.0,0.0,0.0,,0.0,0.0,2.0,28.0,0.0
2015,2,26,4,WN,4558,N642WN,MCO,PIT,2005.0,2034.0,29.0,10.0,2044.0,135.0,120.0,104.0,834.0,2228.0,6.0,2220.0,2234.0,14.0,0.0,0.0,,,,,,
2015,2,1,7,AA,197,N3CWAA,SFO,ORD,1731.0,,,,,243.0,,,1846.0,,,2334.0,,,0.0,1.0,B,,,,,
2015,2,4,3,EV,3809,N12201,MKE,ORD,934.0,947.0,13.0,14.0,1001.0,53.0,54.0,28.0,67.0,1029.0,12.0,1027.0,1041.0,14.0,0.0,0.0,,,,,,
2015,2,18,3,EV,4964,N856AS,LEX,ATL,1352.0,1411.0,19.0,36.0,1447.0,88.0,101.0,57.0,304.0,1544.0,8.0,1520.0,1552.0,32.0,0.0,0.0,,13.0,0.0,19.0,0.0,0.0
2015,1,13,2,WN,426,N926WN,MCO,IND,1630.0,1627.0,-3.0,9.0,1636.0,145.0,126.0,113.0,829.0,1829.0,4.0,1855.0,1833.0,-22.0,0.0,0.0,,,,,,
2015,1,17,6,OO,7363,N442SW,ABR,MSP,1320.0,1315.0,-5.0,8.0,1323.0,68.0,65.0,48.0,257.0,1411.0,9.0,1428.0,1420.0,-8.0,0.0,0.0,,,,,,
2015,1,24,6,B6,761,N590JB,LGA,PBI,1945.0,1951.0,6.0,45.0,2036.0,180.0,199.0,151.0,1035.0,2307.0,3.0,2245.0,2310.0,25.0,0.0,0.0,,19.0,0.0,6.0,0.0,0.0
2015,2,26,4,DL,2295,N348NB,SAN,SLC,1013.0,1007.0,-6.0,18.0,1025.0,111.0,117.0,91.0,626.0,1256.0,8.0,1304.0,1304.0,0.0,0.0,0.0,,,,,,
2015,1,21,3,EV,4191,N14991,EWR,BNA,1929.0,1929.0,0.0,38.0,2007.0,157.0,171.0,127.0,748.0,2114.0,6.0,2106.0,2120.0,14.0,0.0,0.0,,,,,,
2015,1,28,3,WN,361,N941WN,DEN,MSP,1930.0,1923.0,-7.0,9.0,1932.0,115.0,98.0,85.0,680.0,2157.0,4.0,2225.0,2201.0,-24.0,0.0,0.0,,,,,,
2015,1,2,5,OO,5358,N948SW,SBA,LAX,1940.0,1939.0,-1.0,15.0,1954.0,50.0,61.0,26.0,89.0,2020.0,20.0,2030.0,2040.0,10.0,0.0,0.0,,,,,,
2015,1,29,4,US,1863,N948UW,RDU,PHL,655.0,650.0,-5.0,11.0,701.0,87.0,71.0,58.0,337.0,759.0,2.0,822.0,801.0,-21.0,0.0,0.0,,,,,,
2015,2,22,7,WN,196,N8301J,MDW,MCI,1920.0,1942.0,22.0,12.0,1954.0,95.0,93.0,74.0,405.0,2108.0,7.0,2055.0,2115.0,20.0,0.0,0.0,,0.0,0.0,20.0,0.0,0.0
2015,1,27,2,UA,572,N819UA,AUS,IAH,535.0,527.0,-8.0,10.0,537.0,56.0,39.0,24.0,140.0,601.0,5.0,631.0,606.0,-25.0,0.0,0.0,,,,,,
2015,1,3,6,UA,385,N461UA,IAH,FLL,720.0,725.0,5.0,25.0,750.0,145.0,166.0,138.0,965.0,1108.0,3.0,1045.0,1111.0,26.0,0.0,0.0,,26.0,0.0,0.0,0.0,0.0
2015,2,7,6,MQ,3672,N676MQ,ORD,DBQ,1005.0,955.0,-10.0,24.0,1019.0,50.0,62.0,34.0,147.0,1053.0,4.0,1055.0,1057.0,2.0,0.0,0.0,,,,,,
2015,1,6,2,US,1859,N644AW,CLT,PBI,1425.0,1425.0,0.0,10.0,1435.0,109.0,98.0,83.0,590.0,1558.0,5.0,1614.0,1603.0,-11.0,0.0,0.0,,,,,,
2015,1,21,3,US,2064,N154UW,DFW,CLT,700.0,646.0,-14.0,14.0,700.0,145.0,137.0,110.0,936.0,950.0,13.0,1025.0,1003.0,-22.0,0.0,0.0,,,,,,
2015,2,16,1,DL,1687,N904DA,SAN,MSP,1242.0,1246.0,4.0,16.0,1302.0,221.0,224.0,199.0,1532.0,1821.0,9.0,1823.0,1830.0,7.0,0.0,0.0,,,,,,
2015,1,7,3,OO,6438,N106SY,AUS,ORD,610.0,603.0,-7.0,17.0,620.0,159.0,164.0,143.0,978.0,843.0,4.0,849.0,847.0,-2.0,0.0,0.0,,,,,,
2015,2,19,4,B6,425,N593JB,JFK,TPA,2145.0,2231.0,46.0,13.0,2244.0,179.0,156.0,138.0,1005.0,102.0,5.0,44.0,107.0,23.0,0.0,0.0,,0.0,0.0,23.0,0.0,0.0
2015,2,28,6,UA,1026,N37273,RSW,CLE,1133.0,1139.0,6.0,10.0,1149.0,162.0,155.0,138.0,1025.0,1407.0,7.0,1415.0,1414.0,-1.0,0.0,0.0,,,,,,
2015,1,20,2,OO,5526,N960SW,LIT,ORD,1037.0,1030.0,-7.0,13.0,1043.0,113.0,111.0,91.0,552.0,1214.0,7.0,1230.0,1221.0,-9.0,0.0,0.0,,,,,,
2015,1,2,5,DL,1629,N372NW,LAS,DTW,950.0,1217.0,147.0,20.0,1237.0,234.0,226.0,199.0,1749.0,1856.0,7.0,1644.0,1903.0,139.0,0.0,0.0,,0.0,0.0,139.0,0.0,0.0
2015,1,18,7,US,660,N661AW,PHX,SNA,1800.0,1841.0,41.0,13.0,1854.0,76.0,72.0,54.0,338.0,1848.0,5.0,1816.0,1853.0,37.0,0.0,0.0,,0.0,0.0,37.0,0.0,0.0
2015,2,20,5,EV,4119,N12530,GRK,IAH,1905.0,1844.0,-21.0,11.0,1855.0,57.0,56.0,36.0,166.0,1931.0,9.0,2002.0,1940.0,-22.0,0.0,0.0,,,,,,
2015,2,24,2,UA,673,N836UA,LGA,ORD,1000.0,956.0,-4.0,24.0,1020.0,161.0,150.0,118.0,733.0,1118.0,8.0,1141.0,1126.0,-15.0,0.0,0.0,,,,,,
2015,1,16,5,WN,113,N439WN,SMF,ONT,1530.0,1605.0,35.0,13.0,1618.0,70.0,72.0,55.0,390.0,1713.0,4.0,1640.0,1717.0,37.0,0.0,0.0,,2.0,0.0,17.0,18.0,0.0
2015,1,2,5,US,2007,N196UW,RSW,PHL,1200.0,1159.0,-1.0,12.0,1211.0,157.0,158.0,130.0,993.0,1421.0,16.0,1437.0,1437.0,0.0,0.0,0.0,,,,,,
2015,2,11,3,DL,1398,N922AT,ATL,CHO,1910.0,1910.0,0.0,12.0,1922.0,86.0,83.0,67.0,457.0,2029.0,4.0,2036.0,2033.0,-3.0,0.0,0.0,,,,,,
2015,2,22,7,AA,139,N3KWAA,MIA,LAX,1220.0,1220.0,0.0,13.0,1233.0,357.0,360.0,337.0,2342.0,1510.0,10.0,1517.0,1520.0,3.0,0.0,0.0,,,,,,
2015,2,19,4,US,2007,N559UW,PHL,RSW,750.0,751.0,1.0,20.0,811.0,187.0,169.0,144.0,993.0,1035.0,5.0,1057.0,1040.0,-17.0,0.0,0.0,,,,,,
2015,1,3,6,WN,1788,N265WN,MDW,SAN,1210.0,1214.0,4.0,17.0,1231.0,265.0,257.0,235.0,1728.0,1426.0,5.0,1435.0,1431.0,-4.0,0.0,0.0,,,,,,
2015,2,21,6,WN,2575,N948WN,LAS,RNO,1350.0,1346.0,-4.0,14.0,1400.0,80.0,76.0,57.0,345.0,1457.0,5.0,1510.0,1502.0,-8.0,0.0,0.0,,,,,,
2015,2,21,6,WN,2935,N796SW,MCI,ATL,600.0,558.0,-2.0,12.0,610.0,120.0,102.0,82.0,692.0,832.0,8.0,900.0,840.0,-20.0,0.0,0.0,,,,,,
2015,1,15,4,US,657,N114UW,CLT,IAH,1305.0,1302.0,-3.0,11.0,1313.0,169.0,178.0,159.0,912.0,1452.0,8.0,1454.0,1500.0,6.0,0.0,0.0,,,,,,
2015,2,4,3,OO,5515,N708SK,ORD,ORF,2100.0,2205.0,65.0,27.0,2232.0,121.0,118.0,88.0,717.0,100.0,3.0,1.0,103.0,62.0,0.0,0.0,,0.0,0.0,35.0,27.0,0.0
2015,2,1,7,OO,5167,N703SK,SAT,IAH,1141.0,1133.0,-8.0,8.0,1141.0,55.0,47.0,36.0,191.0,1217.0,3.0,1236.0,1220.0,-16.0,0.0,0.0,,,,,,
2015,1,8,4,HA,117,N476HA,KOA,HNL,843.0,841.0,-2.0,8.0,849.0,43.0,41.0,28.0,163.0,917.0,5.0,926.0,922.0,-4.0,0.0,0.0,,,,,,
2015,2,1,7,AA,2485,N4YLAA,ORD,PSP,950.0,,,,,257.0,,,1652.0,,,1207.0,,,0.0,1.0,B,,,,,
2015,2,22,7,UA,570,N417UA,IAH,SFO,900.0,859.0,-1.0,31.0,930.0,259.0,270.0,233.0,1635.0,1123.0,6.0,1119.0,1129.0,10.0,0.0,0.0,,,,,,
2015,2,9,1,HA,218,N489HA,HNL,KOA,548.0,555.0,7.0,15.0,610.0,42.0,49.0,28.0,163.0,638.0,6.0,630.0,644.0,14.0,0.0,0.0,,,,,,
2015,2,21,6,UA,1099,N14230,IAH,DEN,2115.0,2127.0,12.0,14.0,2141.0,154.0,150.0,128.0,862.0,2249.0,8.0,2249.0,2257.0,8.0,0.0,0.0,,,,,,
2015,2,24,2,WN,10,N792SW,CRP,HOU,705.0,704.0,-1.0,9.0,713.0,50.0,42.0,30.0,187.0,743.0,3.0,755.0,746.0,-9.0,0.0,0.0,,,,,,
2015,2,19,4,UA,1737,N27724,SLC,IAH,1033.0,1031.0,-2.0,12.0,1043.0,179.0,154.0,134.0,1195.0,1357.0,8.0,1432.0,1405.0,-27.0,0.0,0.0,,,,,,
2015,1,2,5,OO,4655,N608SK,GRB,ATL,600.0,550.0,-10.0,20.0,610.0,149.0,142.0,113.0,774.0,903.0,9.0,929.0,912.0,-17.0,0.0,0.0,,,,,,
2015,1,23,5,DL,2004,N3764D,LAX,SLC,1623.0,1621.0,-2.0,11.0,1632.0,112.0,109.0,95.0,590.0,1907.0,3.0,1915.0,1910.0,-5.0,0.0,0.0,,,,,,
2015,2,15,7,AS,21,N440AS,ORD,SEA,1930.0,1937.0,7.0,30.0,2007.0,277.0,274.0,239.0,1721.0,2206.0,5.0,2207.0,2211.0,4.0,0.0,0.0,,,,,,
2015,1,4,7,UA,569,N480UA,PDX,SFO,1218.0,1212.0,-6.0,11.0,1223.0,107.0,108.0,94.0,550.0,1357.0,3.0,1405.0,1400.0,-5.0,0.0,0.0,,,,,,
2015,1,13,2,AA,1587,N3AXAA,ORD,LAS,2125.0,2150.0,25.0,10.0,2200.0,237.0,202.0,187.0,1514.0,2307.0,5.0,2322.0,2312.0,-10.0,0.0,0.0,,,,,,
2015,2,21,6,EV,4908,N755EV,BNA,ATL,1730.0,1859.0,89.0,9.0,1908.0,76.0,51.0,37.0,214.0,2045.0,5.0,1946.0,2050.0,64.0,0.0,0.0,,0.0,0.0,64.0,0.0,0.0
2015,1,6,2,B6,704,N595JB,SJU,JFK,2000.0,2006.0,6.0,10.0,2016.0,241.0,239.0,218.0,1598.0,2254.0,11.0,2301.0,2305.0,4.0,0.0,0.0,,,,,,
2015,1,31,6,WN,2463,N226WN,BWI,ORF,1435.0,1459.0,24.0,12.0,1511.0,55.0,47.0,31.0,159.0,1542.0,4.0,1530.0,1546.0,16.0,0.0,0.0,,0.0,0.0,16.0,0.0,0.0
2015,1,17,6,MQ,3624,N653MQ,DFW,AEX,910.0,915.0,5.0,23.0,938.0,63.0,69.0,43.0,285.0,1021.0,3.0,1013.0,1024.0,11.0,0.0,0.0,,,,,,
2015,2,26,4,AA,2304,N559AA,DFW,TUS,1240.0,1245.0,5.0,21.0,1306.0,146.0,159.0,125.0,813.0,1411.0,13.0,1406.0,1424.0,18.0,0.0,0.0,,18.0,0.0,0.0,0.0,0.0
2015,1,28,3,UA,1053,N33294,DEN,SFO,800.0,753.0,-7.0,11.0,804.0,173.0,150.0,132.0,967.0,916.0,7.0,953.0,923.0,-30.0,0.0,0.0,,,,,,
2015,2,21,6,MQ,3607,N668MQ,SGF,DFW,729.0,740.0,11.0,58.0,838.0,96.0,137.0,67.0,364.0,945.0,12.0,905.0,957.0,52.0,0.0,0.0,,41.0,0.0,0.0,0.0,11.0
2015,2,12,4,B6,1633,N316JB,BTV,JFK,941.0,932.0,-9.0,21.0,953.0,78.0,83.0,56.0,266.0,1049.0,6.0,1059.0,1055.0,-4.0,0.0,0.0,,,,,,
2015,1,8,4,DL,1812,N333NW,ATL,ORD,2159.0,2230.0,31.0,9.0,2239.0,119.0,165.0,93.0,606.0,2312.0,63.0,2258.0,15.0,77.0,0.0,0.0,,46.0,0.0,31.0,0.0,0.0
2015,1,23,5,OO,5513,N795SK,LAX,ICT,1254.0,1355.0,61.0,15.0,1410.0,166.0,176.0,157.0,1203.0,1847.0,4.0,1740.0,1851.0,71.0,0.0,0.0,,10.0,0.0,61.0,0.0,0.0
2015,2,27,5,DL,1145,N124DE,DTW,SFO,1546.0,1608.0,22.0,16.0,1624.0,318.0,301.0,274.0,2079.0,1758.0,11.0,1804.0,1809.0,5.0,0.0,0.0,,,,,,
2015,2,13,5,OO,7377,N437SW,BTM,SLC,1300.0,1257.0,-3.0,21.0,1318.0,82.0,90.0,63.0,358.0,1421.0,6.0,1422.0,1427.0,5.0,0.0,0.0,,,,,,
2015,1,30,5,UA,649,N462UA,DEN,IAH,1758.0,1811.0,13.0,11.0,1822.0,134.0,132.0,110.0,862.0,2112.0,11.0,2112.0,2123.0,11.0,0.0,0.0,,,,,,
2015,2,6,5,DL,1639,N910DN,DCA,ATL,1259.0,1300.0,1.0,14.0,1314.0,123.0,101.0,80.0,547.0,1434.0,7.0,1502.0,1441.0,-21.0,0.0,0.0,,,,,,
2015,2,17,2,US,2131,N958UW,LGA,BOS,1300.0,1351.0,51.0,14.0,1405.0,67.0,55.0,34.0,184.0,1439.0,7.0,1407.0,1446.0,39.0,0.0,0.0,,0.0,0.0,0.0,39.0,0.0
2015,2,15,7,UA,468,N451UA,MSY,IAH,918.0,911.0,-7.0,13.0,924.0,74.0,79.0,54.0,305.0,1018.0,12.0,1032.0,1030.0,-2.0,0.0,0.0,,,,,,
2015,2,27,5,WN,1837,N497WN,RNO,PHX,1620.0,1625.0,5.0,9.0,1634.0,105.0,94.0,79.0,601.0,1853.0,6.0,1905.0,1859.0,-6.0,0.0,0.0,,,,,,
2015,1,29,4,B6,803,N597JB,JFK,SJU,1932.0,1927.0,-5.0,9.0,1936.0,236.0,215.0,199.0,1598.0,2355.0,7.0,28.0,2.0,-26.0,0.0,0.0,,,,,,
2015,2,12,4,WN,3860,N710SW,SJC,SAN,1550.0,1557.0,7.0,13.0,1610.0,75.0,83.0,65.0,417.0,1715.0,5.0,1705.0,1720.0,15.0,0.0,0.0,,8.0,0.0,0.0,7.0,0.0
2015,1,27,2,DL,2020,N3760C,MEM,LAX,708.0,807.0,59.0,13.0,820.0,267.0,237.0,213.0,1619.0,953.0,11.0,935.0,1004.0,29.0,0.0,0.0,,0.0,0.0,29.0,0.0,0.0
2015,1,26,1,MQ,3007,N906MQ,DFW,GRR,835.0,830.0,-5.0,16.0,846.0,143.0,158.0,138.0,931.0,1204.0,4.0,1158.0,1208.0,10.0,0.0,0.0,,,,,,
2015,2,13,5,AA,1643,N4YLAA,DFW,TUS,1450.0,1548.0,58.0,13.0,1601.0,142.0,124.0,107.0,813.0,1648.0,4.0,1612.0,1652.0,40.0,0.0,0.0,,0.0,0.0,0.0,40.0,0.0
2015,2,20,5,OO,2635,N423SW,ORD,MKE,1345.0,1452.0,67.0,23.0,1515.0,42.0,53.0,23.0,67.0,1538.0,7.0,1427.0,1545.0,78.0,0.0,0.0,,11.0,0.0,0.0,25.0,42.0
2015,2,8,7,MQ,3087,N511MQ,XNA,ORD,1720.0,1718.0,-2.0,15.0,1733.0,109.0,133.0,79.0,522.0,1852.0,39.0,1909.0,1931.0,22.0,0.0,0.0,,22.0,0.0,0.0,0.0,0.0
2015,2,21,6,US,1717,N128UW,CLT,FLL,2210.0,2220.0,10.0,11.0,2231.0,113.0,104.0,90.0,631.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,,,,,,
2015,2,10,2,VX,22,N836VA,SFO,JFK,920.0,919.0,-1.0,27.0,946.0,335.0,331.0,294.0,2586.0,1740.0,10.0,1755.0,1750.0,-5.0,0.0,0.0,,,,,,
2015,1,26,1,MQ,3654,N815MQ,ORD,HPN,1255.0,,,,,132.0,,,738.0,,,1607.0,,,0.0,1.0,B,,,,,
2015,2,20,5,WN,139,N473WN,MCO,MDW,900.0,858.0,-2.0,13.0,911.0,175.0,174.0,158.0,990.0,1049.0,3.0,1055.0,1052.0,-3.0,0.0,0.0,,,,,,
2015,2,12,4,WN,129,N737JW,LAX,SJC,1750.0,1751.0,1.0,7.0,1758.0,65.0,58.0,47.0,308.0,1845.0,4.0,1855.0,1849.0,-6.0,0.0,0.0,,,,,,
2015,1,1,4,HA,108,N476HA,HNL,KOA,502.0,501.0,-1.0,12.0,513.0,42.0,48.0,30.0,163.0,543.0,6.0,544.0,549.0,5.0,0.0,0.0,,,,,,
2015,2,24,2,DL,1525,N951DN,ATL,BWI,1635.0,1740.0,65.0,24.0,1804.0,110.0,114.0,82.0,577.0,1926.0,8.0,1825.0,1934.0,69.0,0.0,0.0,,4.0,0.0,31.0,34.0,0.0
2015,2,23,1,DL,2613,N915AT,EVV,ATL,600.0,557.0,-3.0,15.0,612.0,90.0,77.0,56.0,350.0,808.0,6.0,830.0,814.0,-16.0,0.0,0.0,,,,,,
2015,2,3,2,WN,3835,N652SW,DAL,STL,1135.0,1131.0,-4.0,7.0,1138.0,95.0,89.0,78.0,546.0,1256.0,4.0,1310.0,1300.0,-10.0,0.0,0.0,,,,,,
2015,1,6,2,WN,1265,N767SW,PVD,MCO,1910.0,2221.0,191.0,22.0,2243.0,200.0,197.0,170.0,1072.0,133.0,5.0,2230.0,138.0,188.0,0.0,0.0,,0.0,0.0,0.0,188.0,0.0
2015,1,15,4,MQ,3655,N5PBMQ,ORD,SYR,940.0,,,,,99.0,,,607.0,,,1219.0,,,0.0,1.0,A,,,,,
2015,2,10,2,WN,2961,N8324A,ONT,PHX,645.0,642.0,-3.0,12.0,654.0,75.0,69.0,48.0,325.0,842.0,9.0,900.0,851.0,-9.0,0.0,0.0,,,,,,
2015,2,17,2,WN,574,N718SW,OAK,BUR,1045.0,1042.0,-3.0,9.0,1051.0,65.0,63.0,51.0,325.0,1142.0,3.0,1150.0,1145.0,-5.0,0.0,0.0,,,,,,
2015,1,30,5,WN,3671,N515SW,HOU,MAF,815.0,811.0,-4.0,9.0,820.0,90.0,81.0,70.0,441.0,930.0,2.0,945.0,932.0,-13.0,0.0,0.0,,,,,,
2015,2,27,5,AS,568,N320AS,PDX,LAX,950.0,944.0,-6.0,16.0,1000.0,138.0,138.0,110.0,834.0,1150.0,12.0,1208.0,1202.0,-6.0,0.0,0.0,,,,,,
2015,1,10,6,WN,4115,N657SW,BWI,MHT,1035.0,1032.0,-3.0,8.0,1040.0,75.0,72.0,60.0,377.0,1140.0,4.0,1150.0,1144.0,-6.0,0.0,0.0,,,,,,
2015,2,8,7,WN,3138,N262WN,ONT,SJC,1540.0,1549.0,9.0,6.0,1555.0,65.0,64.0,53.0,333.0,1648.0,5.0,1645.0,1653.0,8.0,0.0,0.0,,,,,,
2015,1,26,1,WN,582,N733SA,MDW,ATL,1010.0,1009.0,-1.0,8.0,1017.0,110.0,102.0,87.0,591.0,1244.0,7.0,1300.0,1251.0,-9.0,0.0,0.0,,,,,,
2015,2,6,5,WN,2055,N908WN,BUF,PHX,715.0,736.0,21.0,32.0,808.0,315.0,304.0,268.0,1912.0,1036.0,4.0,1030.0,1040.0,10.0,0.0,0.0,,,,,,
2015,2,23,1,WN,2059,N619SW,ELP,PHX,1600.0,1700.0,60.0,5.0,1705.0,75.0,77.0,65.0,347.0,1810.0,7.0,1715.0,1817.0,62.0,0.0,0.0,,2.0,0.0,0.0,60.0,0.0
